Student ID,First Name,Middle Name,Last Name,Full Name,Date of Birth,Gender,Email,Enrollment Date,Status,Section,Created Date
cmlqu2s1u03t7sd8c2cvbvy1m,صفاء,,جعفر,صفاء جعفر,2010-06-20,F,student890@databayt.org,2026-02-17,Active,Grade 10-B,2026-02-17
cmlqu2c2n02pfsd8cwo27omhb,صفاء,,جعفر,صفاء جعفر,2015-03-21,F,student480@databayt.org,2026-02-17,Active,Grade 5-A,2026-02-17
cmlqu2hb6032osd8cspptlr4r,صفاء,,جعفر,صفاء جعفر,2013-07-11,F,student718@databayt.org,2026-02-17,Active,Grade 7-C,2026-02-17
cmlqu1wp701lcsd8ccr84w110,صفاء,,جعفر,صفاء جعفر,2019-07-14,F,student87@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu2txo03y2sd8cmncpqs6b,صفاء,,نصر,صفاء نصر,2009-08-01,F,student982@databayt.org,2026-02-17,Active,Grade 11-A,2026-02-17
cmlqu2o9a03kfsd8c1swsfuf0,صفاء,,نصر,صفاء نصر,2011-03-07,F,student913@databayt.org,2026-02-17,Active,Grade 9-B,2026-02-17
cmlqu1tgb01clsd8ckiwb3qfm,صفاء,,نصر,صفاء نصر,2021-05-15,F,student55@databayt.org,2026-02-17,Active,Grade -1-A,2026-02-17
cmlqu236z0234sd8c9c00lshr,صفاء,,نصر,صفاء نصر,2017-03-09,F,student243@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu1y9x01pssd8cj6x2225h,صفاء,,نصر,صفاء نصر,2019-02-25,F,student118@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu2j1h0374sd8cnz4b2wmq,صفاء,,نصر,صفاء نصر,2013-02-03,F,student703@databayt.org,2026-02-17,Active,Grade 7-A,2026-02-17
cmlqu2dtr02ttsd8coxfzct66,صفاء,,نصر,صفاء نصر,2014-08-19,F,student699@databayt.org,2026-02-17,Active,Grade 6-B,2026-02-17
cmlqu28im02gisd8cznss893g,صفاء,,نصر,صفاء نصر,2016-11-18,F,student422@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
cmlqu26l102awsd8ckcz3oxmf,صلاح,,إبراهيم,صلاح إبراهيم,2017-12-03,M,student301@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu219j01xssd8c5s3qcggv,صلاح,,إبراهيم,صلاح إبراهيم,2018-07-13,M,student211@databayt.org,2026-02-17,Active,Grade 2-A,2026-02-17
cmlqu2rm803sfsd8ccwo62fa7,صلاح,,إبراهيم,صلاح إبراهيم,2010-05-07,M,student893@databayt.org,2026-02-17,Active,Grade 10-A,2026-02-17
cmlqu2gwu031ksd8cicqnabgu,صلاح,,إبراهيم,صلاح إبراهيم,2014-01-15,M,student616@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu2bp102ofsd8c0qnlyxdh,صلاح,,إبراهيم,صلاح إبراهيم,2015-06-17,M,student545@databayt.org,2026-02-17,Active,Grade 5-B,2026-02-17
cmlqu1wb601kdsd8cpf54e5y6,صلاح,,إبراهيم,صلاح إبراهيم,2020-01-23,M,student193@databayt.org,2026-02-17,Active,Grade 0-A,2026-02-17
cmlqu2x14045ssd8cgpaepu7o,صلاح,,إبراهيم,صلاح إبراهيم,2008-08-08,M,student138@databayt.org,2026-02-17,Active,Grade 12-A,2026-02-17
cmlqu2m1703exsd8c6jl7ju85,صلاح,,إبراهيم,صلاح إبراهيم,2012-12-27,M,student688@databayt.org,2026-02-17,Active,Grade 8-B,2026-02-17
cmlqu1up401fssd8cfg6encwx,صلاح,,البشير,صلاح البشير,2020-03-11,M,student40@databayt.org,2026-02-17,Active,Grade 0-A,2026-02-17
cmlqu2pss03nzsd8cq07jfgia,صلاح,,البشير,صلاح البشير,2011-10-10,M,student997@databayt.org,2026-02-17,Active,Grade 9-C,2026-02-17
cmlqu1zls01t3sd8cjyfcif4x,صلاح,,البشير,صلاح البشير,2019-02-24,M,student259@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu29un02jvsd8c2oyttzvn,صلاح,,البشير,صلاح البشير,2016-10-26,M,student458@databayt.org,2026-02-17,Active,Grade 4-B,2026-02-17
cmlqu2vce0415sd8cyr2xh64r,صلاح,,البشير,صلاح البشير,2009-07-13,M,student141@databayt.org,2026-02-17,Active,Grade 11-B,2026-02-17
cmlqu2kfi03alsd8c1biqauuf,صلاح,,البشير,صلاح البشير,2012-12-03,M,student884@databayt.org,2026-02-17,Active,Grade 8-B,2026-02-17
cmlqu24nr026dsd8cnkzvna7m,صلاح,,البشير,صلاح البشير,2017-01-22,M,student306@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu2f2702xasd8cb0vx9rxn,صلاح,,البشير,صلاح البشير,2014-05-12,M,student599@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu2dec02sssd8c7ea69czj,صلاح,,خليل,صلاح خليل,2015-06-05,M,student607@databayt.org,2026-02-17,Active,Grade 5-B,2026-02-17
cmlqu283e02fhsd8cnpcu6zlt,صلاح,,خليل,صلاح خليل,2016-01-10,M,student389@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
cmlqu2tgy03wvsd8c4e4e3kdt,صلاح,,خليل,صلاح خليل,2009-01-01,M,student891@databayt.org,2026-02-17,Active,Grade 11-B,2026-02-17
cmlqu2ikr0361sd8cxzr8fd9n,صلاح,,خليل,صلاح خليل,2013-03-20,M,student631@databayt.org,2026-02-17,Active,Grade 7-A,2026-02-17
cmlqu1t1y01bhsd8ceggptz25,صلاح,,خليل,صلاح خليل,2021-02-23,M,student22@databayt.org,2026-02-17,Active,Grade -1-A,2026-02-17
cmlqu2nub03jfsd8cudfsuop8,صلاح,,خليل,صلاح خليل,2011-09-09,M,student788@databayt.org,2026-02-17,Active,Grade 9-A,2026-02-17
cmlqu22tc0227sd8ckeby5vbi,صلاح,,خليل,صلاح خليل,2018-07-05,M,student280@databayt.org,2026-02-17,Active,Grade 2-C,2026-02-17
cmlqu1xvi01ossd8cxrra5rqy,صلاح,,خليل,صلاح خليل,2019-11-23,M,student100@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu2kff03absd8cpxlwpdru,طارق,,المهدي,طارق المهدي,2012-10-03,M,student877@databayt.org,2026-02-17,Active,Grade 8-A,2026-02-17
cmlqu2psp03nnsd8cippl821t,طارق,,المهدي,طارق المهدي,2011-06-07,M,student986@databayt.org,2026-02-17,Active,Grade 9-A,2026-02-17
cmlqu2vcc040zsd8cf42w37th,طارق,,المهدي,طارق المهدي,2009-10-13,M,student218@databayt.org,2026-02-17,Active,Grade 11-A,2026-02-17
cmlqu1up201fnsd8ch6cl3rop,طارق,,المهدي,طارق المهدي,2020-07-22,M,student47@databayt.org,2026-02-17,Active,Grade 0-C,2026-02-17
cmlqu1zlq01szsd8c6m5mexrr,طارق,,المهدي,طارق المهدي,2019-05-14,M,student278@databayt.org,2026-02-17,Active,Grade 1-C,2026-02-17
cmlqu24no026bsd8c9bexmd22,طارق,,المهدي,طارق المهدي,2017-10-31,M,student336@databayt.org,2026-02-17,Active,Grade 3-B,2026-02-17
cmlqu2f2402wzsd8c61pbrcz4,طارق,,المهدي,طارق المهدي,2014-09-03,M,student611@databayt.org,2026-02-17,Active,Grade 6-B,2026-02-17
cmlqu29ul02jnsd8czhlhahir,طارق,,المهدي,طارق المهدي,2016-08-16,M,student431@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu2x11045fsd8cn1je4tgi,طارق,,حسن,طارق حسن,2008-03-17,M,student52@databayt.org,2026-02-17,Active,Grade 12-C,2026-02-17
cmlqu2rm603s3sd8cloll9xrv,طارق,,حسن,طارق حسن,2010-01-18,M,student859@databayt.org,2026-02-17,Active,Grade 10-A,2026-02-17
cmlqu2gws031fsd8cc70dolia,طارق,,حسن,طارق حسن,2014-11-19,M,student585@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu26ky02arsd8cmc4s5k1a,طارق,,حسن,طارق حسن,2017-02-15,M,student517@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu2m1403ersd8claah2be6,طارق,,حسن,طارق حسن,2012-07-02,M,student951@databayt.org,2026-02-17,Active,Grade 8-B,2026-02-17
cmlqu1wb301k3sd8cyfozobn5,طارق,,حسن,طارق حسن,2020-10-27,M,student177@databayt.org,2026-02-17,Active,Grade 0-B,2026-02-17
cmlqu219g01xfsd8c1n2306ye,طارق,,حسن,طارق حسن,2018-04-18,M,student170@databayt.org,2026-02-17,Active,Grade 2-A,2026-02-17
cmlqu2boy02o3sd8cp4gybzt4,طارق,,حسن,طارق حسن,2015-09-17,M,student526@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu2tgv03wjsd8ch3zd4fm9,طارق,,عبدالله,طارق عبدالله,2009-10-02,M,student926@databayt.org,2026-02-17,Active,Grade 11-C,2026-02-17
cmlqu2nu903j7sd8czp2c3b4j,طارق,,عبدالله,طارق عبدالله,2011-07-02,M,student767@databayt.org,2026-02-17,Active,Grade 9-A,2026-02-17
cmlqu2ikp035vsd8cl3sz88ru,طارق,,عبدالله,طارق عبدالله,2013-07-15,M,student622@databayt.org,2026-02-17,Active,Grade 7-C,2026-02-17
cmlqu1t1v01b7sd8ckihxbmtb,طارق,,عبدالله,طارق عبدالله,2021-12-23,M,student27@databayt.org,2026-02-17,Active,Grade -1-A,2026-02-17
cmlqu22ta021vsd8cq7o0exl3,طارق,,عبدالله,طارق عبدالله,2018-09-13,M,student279@databayt.org,2026-02-17,Active,Grade 2-A,2026-02-17
cmlqu1xve01ojsd8cs5xb9imx,طارق,,عبدالله,طارق عبدالله,2019-04-11,M,student191@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu2dea02sjsd8c08twe46f,طارق,,عبدالله,طارق عبدالله,2015-10-23,M,student531@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu283b02f7sd8c0mgbgvoo,طارق,,عبدالله,طارق عبدالله,2016-03-05,M,student414@databayt.org,2026-02-17,Active,Grade 4-B,2026-02-17
cmlqu249w025nsd8cxjxw6r4s,عائشة,,آدم,عائشة آدم,2017-12-11,F,student283@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu2urq040asd8cgdnvy8zw,عائشة,,آدم,عائشة آدم,2009-01-27,F,student981@databayt.org,2026-02-17,Active,Grade 11-C,2026-02-17
cmlqu2k1a039gsd8c187l07lf,عائشة,,آدم,عائشة آدم,2013-10-22,F,student705@databayt.org,2026-02-17,Active,Grade 7-B,2026-02-17
cmlqu29d802ixsd8chjt07gsd,عائشة,,آدم,عائشة آدم,2016-12-16,F,student403@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
cmlqu2en002wdsd8cb5u4c1cz,عائشة,,آدم,عائشة آدم,2014-03-13,F,student675@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu2pf003n0sd8cint348qw,عائشة,,آدم,عائشة آدم,2011-09-09,F,student841@databayt.org,2026-02-17,Active,Grade 9-C,2026-02-17
cmlqu1u8501ezsd8c43npkhuw,عائشة,,آدم,عائشة آدم,2021-09-05,F,student64@databayt.org,2026-02-17,Active,Grade -1-B,2026-02-17
cmlqu1z8601s9sd8czdtpgbmr,عائشة,,آدم,عائشة آدم,2019-06-18,F,student155@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu1vww01jcsd8cgwzq9sjt,عائشة,,الزين,عائشة الزين,2020-02-03,F,student93@databayt.org,2026-02-17,Active,Grade 0-A,2026-02-17
cmlqu2giw030rsd8ch50nwkta,عائشة,,الزين,عائشة الزين,2014-01-04,F,student708@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu20ro01wtsd8cw3rc7296,عائشة,,الزين,عائشة الزين,2018-09-19,F,student252@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
cmlqu2r3f03rgsd8cvj63bnge,عائشة,,الزين,عائشة الزين,2010-08-25,F,student888@databayt.org,2026-02-17,Active,Grade 10-C,2026-02-17
cmlqu2lna03e2sd8cqaa0utjt,عائشة,,الزين,عائشة الزين,2012-05-05,F,student756@databayt.org,2026-02-17,Active,Grade 8-A,2026-02-17
cmlqu266u029vsd8c9uhh4hic,عائشة,,الزين,عائشة الزين,2017-12-03,F,student449@databayt.org,2026-02-17,Active,Grade 3-B,2026-02-17
cmlqu2b9k02nesd8cinj1c69e,عائشة,,الزين,عائشة الزين,2015-02-20,F,student515@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu2wli044ssd8c4538o2da,عائشة,,الزين,عائشة الزين,2008-03-23,F,student96@databayt.org,2026-02-17,Active,Grade 12-C,2026-02-17
cmlqu1sbr01agsd8cadtb5onw,عائشة,,علي,عائشة علي,2021-10-05,F,student8@databayt.org,2026-02-17,Active,Grade -1-A,2026-02-17
cmlqu2yq50498sd8cgz6xha70,عائشة,,علي,عائشة علي,2008-08-02,F,student803@databayt.org,2026-02-17,Active,Grade 12-A,2026-02-17
cmlqu2t0g03vwsd8c7uamlrdx,عائشة,,علي,عائشة علي,2010-01-12,F,student909@databayt.org,2026-02-17,Active,Grade 10-C,2026-02-17
cmlqu1xhk01ntsd8ck6j3oq14,عائشة,,علي,عائشة علي,2019-08-19,F,student162@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu22fv0217sd8cmpp343y2,عائشة,,علي,عائشة علي,2018-11-24,F,student219@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
cmlqu2ne603iisd8c713t8s28,عائشة,,علي,عائشة علي,2011-09-05,F,student823@databayt.org,2026-02-17,Active,Grade 9-A,2026-02-17
cmlqu27pq02edsd8c4mr8bv4j,عائشة,,علي,عائشة علي,2016-04-19,F,student355@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu2i5b0355sd8cyj4x6hce,عائشة,,علي,عائشة علي,2013-05-25,F,student630@databayt.org,2026-02-17,Active,Grade 7-B,2026-02-17
cmlqu2cvh02rxsd8cpble7cf6,عائشة,,علي,عائشة علي,2015-01-31,F,student506@databayt.org,2026-02-17,Active,Grade 5-A,2026-02-17
cmlqu2e9i02v3sd8cseqgc4n7,عامر,,أحمد,عامر أحمد,2014-08-02,M,student656@databayt.org,2026-02-17,Active,Grade 6-B,2026-02-17
cmlqu1ysl01r5sd8cdrc8s1ac,عامر,,أحمد,عامر أحمد,2019-12-27,M,student121@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu1tts01dksd8ccn0d4tyo,عامر,,أحمد,عامر أحمد,2021-11-17,M,student63@databayt.org,2026-02-17,Active,Grade -1-B,2026-02-17
cmlqu2p0d03lvsd8cape8ccug,عامر,,أحمد,عامر أحمد,2011-05-23,M,student908@databayt.org,2026-02-17,Active,Grade 9-A,2026-02-17
cmlqu28wa02hqsd8c8sbj3qgs,عامر,,أحمد,عامر أحمد,2016-08-05,M,student522@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu23mn024hsd8c518mmkjl,عامر,,أحمد,عامر أحمد,2017-11-21,M,student248@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu2uc703z8sd8ctitq2eh7,عامر,,أحمد,عامر أحمد,2009-01-02,M,student978@databayt.org,2026-02-17,Active,Grade 11-A,2026-02-17
cmlqu2jid038lsd8ckzhc03p7,عامر,,أحمد,عامر أحمد,2013-12-07,M,student728@databayt.org,2026-02-17,Active,Grade 7-C,2026-02-17
cmlqu2xtp047zsd8cvedip7qc,عامر,,عمر,عامر عمر,2008-05-13,M,student863@databayt.org,2026-02-17,Active,Grade 12-B,2026-02-17
cmlqu2slc03ufsd8ci1yx2c7n,عامر,,عمر,عامر عمر,2010-11-23,M,student855@databayt.org,2026-02-17,Active,Grade 10-A,2026-02-17
cmlqu221n01zwsd8c7hcgkypy,عامر,,عمر,عامر عمر,2018-11-18,M,student222@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
cmlqu27cd02d6sd8chak79jhn,عامر,,عمر,عامر عمر,2016-01-11,M,student397@databayt.org,2026-02-17,Active,Grade 4-B,2026-02-17
cmlqu2hq1033ssd8cxth1fc3o,عامر,,عمر,عامر عمر,2013-02-14,M,student574@databayt.org,2026-02-17,Active,Grade 7-B,2026-02-17
cmlqu2myp03hdsd8cgyvzcban,عامر,,عمر,عامر عمر,2012-09-04,M,student778@databayt.org,2026-02-17,Active,Grade 8-C,2026-02-17
cmlqu2ch302qosd8cxctbqjsm,عامر,,عمر,عامر عمر,2015-07-01,M,student460@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu1x3h01mosd8cq2zqca87,عامر,,عمر,عامر عمر,2019-12-10,M,student110@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu2fsv02znsd8caqpxbqxz,عامر,,موسى,عامر موسى,2014-08-23,M,student702@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu2qnz03q7sd8c6p9nred6,عامر,,موسى,عامر موسى,2010-09-25,M,student809@databayt.org,2026-02-17,Active,Grade 10-C,2026-02-17
cmlqu2l7703cssd8cyy2tn8as,عامر,,موسى,عامر موسى,2012-01-08,M,student701@databayt.org,2026-02-17,Active,Grade 8-B,2026-02-17
cmlqu1vj201idsd8cyui7dsme,عامر,,موسى,عامر موسى,2020-01-10,M,student7@databayt.org,2026-02-17,Active,Grade 0-A,2026-02-17
cmlqu2w4j043dsd8cgpguu4kz,عامر,,موسى,عامر موسى,2008-09-06,M,student576@databayt.org,2026-02-17,Active,Grade 12-B,2026-02-17
cmlqu2aw502m3sd8cswpqx3ib,عامر,,موسى,عامر موسى,2015-07-17,M,student490@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu20dk01vasd8chz00qy1g,عامر,,موسى,عامر موسى,2018-04-17,M,student393@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
cmlqu25kr0291sd8caora3kfy,عامر,,موسى,عامر موسى,2017-01-25,M,student442@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu1zzg01u9sd8cfr44906p,عبدالعزيز,,إبراهيم,عبدالعزيز إبراهيم,2018-05-09,M,student335@databayt.org,2026-02-17,Active,Grade 2-C,2026-02-17
cmlqu2vq6042esd8cxnclqcio,عبدالعزيز,,إبراهيم,عبدالعزيز إبراهيم,2009-02-11,M,student473@databayt.org,2026-02-17,Active,,2026-02-17
cmlqu2ffd02y8sd8cslmaol14,عبدالعزيز,,إبراهيم,عبدالعزيز إبراهيم,2014-10-20,M,student713@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu1v5j01h7sd8cqluoaov0,عبدالعزيز,,إبراهيم,عبدالعزيز إبراهيم,2020-07-22,M,student82@databayt.org,2026-02-17,Active,Grade 0-A,2026-02-17
cmlqu2ksq03bosd8ceog01l0j,عبدالعزيز,,إبراهيم,عبدالعزيز إبراهيم,2012-11-21,M,student866@databayt.org,2026-02-17,Active,Grade 8-C,2026-02-17
cmlqu2acf02l2sd8cocd8rooq,عبدالعزيز,,إبراهيم,عبدالعزيز إبراهيم,2015-09-21,M,student462@databayt.org,2026-02-17,Active,Grade 5-A,2026-02-17
cmlqu251l027lsd8ckhmiwyxj,عبدالعزيز,,إبراهيم,عبدالعزيز إبراهيم,2017-02-12,M,student304@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu2q7j03oysd8czvpncrqi,عبدالعزيز,,إبراهيم,عبدالعزيز إبراهيم,2011-07-19,M,student826@databayt.org,2026-02-17,Active,Grade 9-C,2026-02-17
cmlqu2txo03y1sd8cmcwmzh3y,عبدالعزيز,,البشير,عبدالعزيز البشير,2009-12-17,M,student930@databayt.org,2026-02-17,Active,Grade 11-A,2026-02-17
cmlqu2o9a03khsd8cs8a7ns6q,عبدالعزيز,,البشير,عبدالعزيز البشير,2011-08-12,M,student947@databayt.org,2026-02-17,Active,Grade 9-B,2026-02-17
cmlqu2dtr02tysd8co36ctkgp,عبدالعزيز,,البشير,عبدالعزيز البشير,2014-03-07,M,student555@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu28im02glsd8czz25man7,عبدالعزيز,,البشير,عبدالعزيز البشير,2016-05-09,M,student419@databayt.org,2026-02-17,Active,Grade 4-B,2026-02-17
cmlqu2j1h0375sd8cfs8x1ron,عبدالعزيز,,البشير,عبدالعزيز البشير,2013-01-21,M,student668@databayt.org,2026-02-17,Active,Grade 7-A,2026-02-17
cmlqu1y9x01ptsd8crbt9w00u,عبدالعزيز,,البشير,عبدالعزيز البشير,2019-07-16,M,student114@databayt.org,2026-02-17,Active,Grade 1-C,2026-02-17
cmlqu23700235sd8csfdx32k3,عبدالعزيز,,البشير,عبدالعزيز البشير,2017-02-06,M,student201@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu1tgb01cnsd8chbwm073m,عبدالعزيز,,البشير,عبدالعزيز البشير,2021-07-05,M,student12@databayt.org,2026-02-17,Active,Grade -1-C,2026-02-17
cmlqu21o501ypsd8cq2kfq2oa,عبدالعزيز,,خليل,عبدالعزيز خليل,2018-07-19,M,student239@databayt.org,2026-02-17,Active,Grade 2-C,2026-02-17
cmlqu26z402c8sd8cvip10ild,عبدالعزيز,,خليل,عبدالعزيز خليل,2016-08-31,M,student380@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
cmlqu2xg0046tsd8cooayjrh1,عبدالعزيز,,خليل,عبدالعزيز خليل,2008-08-05,M,student679@databayt.org,2026-02-17,Active,Grade 12-B,2026-02-17
cmlqu1wp701lfsd8cwozctjqb,عبدالعزيز,,خليل,عبدالعزيز خليل,2019-08-18,M,student92@databayt.org,2026-02-17,Active,Grade 1-C,2026-02-17
cmlqu2min03g0sd8c22gryqzo,عبدالعزيز,,خليل,عبدالعزيز خليل,2012-06-24,M,student789@databayt.org,2026-02-17,Active,Grade 8-B,2026-02-17
cmlqu2c2o02pnsd8ckxoj9wj6,عبدالعزيز,,خليل,عبدالعزيز خليل,2015-12-27,M,student500@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu2hb6032psd8c64lyl5ri,عبدالعزيز,,خليل,عبدالعزيز خليل,2013-07-12,M,student664@databayt.org,2026-02-17,Active,Grade 7-A,2026-02-17
cmlqu2s7803t9sd8c8bxty0w0,عبدالعزيز,,خليل,عبدالعزيز خليل,2010-09-15,M,student902@databayt.org,2026-02-17,Active,Grade 10-C,2026-02-17
cmlqu22fv0215sd8caeqpp2wh,عثمان,,أحمد,عثمان أحمد,2018-07-25,M,student238@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
cmlqu2cvh02rusd8cw4m1kieb,عثمان,,أحمد,عثمان أحمد,2015-06-25,M,student528@databayt.org,2026-02-17,Active,Grade 5-A,2026-02-17
cmlqu1sba01aasd8c9pd43bi0,عثمان,,أحمد,عثمان أحمد,2021-11-09,M,student15@databayt.org,2026-02-17,Active,Grade -1-B,2026-02-17
cmlqu27pq02ebsd8cjawa90yc,عثمان,,أحمد,عثمان أحمد,2016-09-22,M,student378@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
cmlqu1xhk01nusd8cmqxfa5ve,عثمان,,أحمد,عثمان أحمد,2019-11-15,M,student180@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu2i5b0358sd8c0kuslauj,عثمان,,أحمد,عثمان أحمد,2013-11-27,M,student637@databayt.org,2026-02-17,Active,Grade 7-C,2026-02-17
cmlqu2ne603igsd8clc05vyhc,عثمان,,أحمد,عثمان أحمد,2011-12-14,M,student817@databayt.org,2026-02-17,Active,Grade 9-A,2026-02-17
cmlqu2yq50492sd8ccjx2bd6h,عثمان,,أحمد,عثمان أحمد,2008-07-14,M,student805@databayt.org,2026-02-17,Active,Grade 12-B,2026-02-17
cmlqu2t0g03vxsd8c6nwcso82,عثمان,,أحمد,عثمان أحمد,2010-10-12,M,student904@databayt.org,2026-02-17,Active,Grade 10-A,2026-02-17
cmlqu2wli044qsd8cwhmjkw05,عثمان,,عمر,عثمان عمر,2008-03-09,M,student122@databayt.org,2026-02-17,Active,Grade 12-C,2026-02-17
cmlqu2r3f03rdsd8cbjttnsfi,عثمان,,عمر,عثمان عمر,2010-11-13,M,student873@databayt.org,2026-02-17,Active,Grade 10-B,2026-02-17
cmlqu2b9k02n5sd8cefc6nxrx,عثمان,,عمر,عثمان عمر,2015-10-02,M,student568@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu266u02a0sd8cb1d2qami,عثمان,,عمر,عثمان عمر,2017-08-06,M,student429@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu2lna03e1sd8ci03jb3uy,عثمان,,عمر,عثمان عمر,2012-06-03,M,student782@databayt.org,2026-02-17,Active,Grade 8-C,2026-02-17
cmlqu20rn01wqsd8cqb1b7z4o,عثمان,,عمر,عثمان عمر,2018-05-17,M,student255@databayt.org,2026-02-17,Active,Grade 2-A,2026-02-17
cmlqu1vwv01jasd8cf76ynkw8,عثمان,,عمر,عثمان عمر,2020-02-02,M,student154@databayt.org,2026-02-17,Active,Grade 0-C,2026-02-17
cmlqu2giv030jsd8c40a3meto,عثمان,,عمر,عثمان عمر,2014-01-17,M,student584@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu1z8601sdsd8cpfop48qe,عثمان,,موسى,عثمان موسى,2019-06-18,M,student172@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu249u025hsd8cmbya1co7,عثمان,,موسى,عثمان موسى,2017-03-15,M,student286@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu1u8501f0sd8c8yam7u5y,عثمان,,موسى,عثمان موسى,2021-03-13,M,student66@databayt.org,2026-02-17,Active,Grade -1-C,2026-02-17
cmlqu2emw02w2sd8c2y6qfp6b,عثمان,,موسى,عثمان موسى,2014-10-31,M,student692@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu2urq040dsd8cex9wnsnq,عثمان,,موسى,عثمان موسى,2009-12-17,M,student953@databayt.org,2026-02-17,Active,Grade 11-C,2026-02-17
cmlqu2pey03mvsd8cnog15uhz,عثمان,,موسى,عثمان موسى,2011-05-25,M,student832@databayt.org,2026-02-17,Active,Grade 9-B,2026-02-17
cmlqu2k1c039osd8cy5input1,عثمان,,موسى,عثمان موسى,2013-03-01,M,student704@databayt.org,2026-02-17,Active,Grade 7-A,2026-02-17
cmlqu29d802iusd8cq1zpdyzt,عثمان,,موسى,عثمان موسى,2016-06-16,M,student445@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
cmlqu1xhl01nwsd8cp5xz0w0c,علي,,الحسن,علي الحسن,2019-01-04,M,student192@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu2ne603ijsd8ca3ee4ql6,علي,,الحسن,علي الحسن,2011-10-26,M,student752@databayt.org,2026-02-17,Active,Grade 9-B,2026-02-17
cmlqu22fv0216sd8cmm92e443,علي,,الحسن,علي الحسن,2018-10-13,M,student262@databayt.org,2026-02-17,Active,Grade 2-C,2026-02-17
cmlqu2cvh02rtsd8c4ptafavy,علي,,الحسن,علي الحسن,2015-02-01,M,student539@databayt.org,2026-02-17,Active,Grade 5-B,2026-02-17
cmlqu2t0c03vssd8cgr46ycb5,علي,,الحسن,علي الحسن,2010-09-04,M,student944@databayt.org,2026-02-17,Active,Grade 10-B,2026-02-17
cmlqu27ps02elsd8cm0evk5fo,علي,,الحسن,علي الحسن,2016-01-12,M,student399@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
